Package Name,Reviewer Name,Review,Rating
exodusmovement.exodus,William “Starship”,Great and easy love the trezor support too,5
exodusmovement.exodus,Sergio Castillo,I like I like it its just hard to understand the crypto stuff,3
exodusmovement.exodus,abdifataah Yaseen,Wonderful experience,5
exodusmovement.exodus,Daniel Confidence Nweke,Adequate,4
exodusmovement.exodus,Travis Pryce,I love this app cause I've been wanting to use it since I was 12years old but it isnt available in jamaica guys please accept us im begging you please😪😪😪,5
exodusmovement.exodus,Napoleon Glenn,5 STARS 🌟,5
exodusmovement.exodus,Churchill Edidjana,I like it,5
exodusmovement.exodus,RYAN Gerhardt,Very colorful. Easy to read.,5
exodusmovement.exodus,Jack Smith,So slow it's unusable,1
exodusmovement.exodus,Kelvin billionz Btc,It's very good,5
exodusmovement.exodus,James Tolbert,So far it's doing the job I need it to do,3
exodusmovement.exodus,Samwel Okorongo,To put it simply this is by far the BEST non-custodial crypto wallet that I could ever had ask for 😄. Thanks 👍 Exodus,5
exodusmovement.exodus,Beau Wall,"Great wallet. I've never had any major issues with my money. Just remember to NEVER click links that you're not sure of. NEVER screenshot or store your private keys or seed phrase digitally. This leaves you vulnerable to being hacked. Always write your private keys and/or seed phrase down and store it in a safe place. The exodus team is also very helpful. They respond usually within an hour, and they answer ALL questions pretty well.",5
exodusmovement.exodus,Gautam Sarda,Best,4
exodusmovement.exodus,Kalel Idos,It's the best online crypto wallets out there... So far.,5
exodusmovement.exodus,mohammad mahdavi,Nice,5
exodusmovement.exodus,kawa kawa,Good wallet,5
exodusmovement.exodus,italian kote,Good wallet,5
exodusmovement.exodus,Frederick Mockler,I seem to inadvertantly tly set up a new wallet as I switch devices etc. The Windows Chrome attachment is hard to use compared t ok the old stand- alone wallet.,3
exodusmovement.exodus,Sathvik,Sheesh,5
exodusmovement.exodus,Scott Johnson,I give this app a 5 star 🌟🌟🌟🌟🌟 great app 💯,5
exodusmovement.exodus,T. ya Naunyango,I have been using this App for quite some time and it is absolutely the best . Both developers and the team deserve five 🌟 I recommend it.,5
exodusmovement.exodus,Rich Sunny,I'm impressed,5
exodusmovement.exodus,Sara Mara,My $100 remain $60 the network fee is very high,1
exodusmovement.exodus,John Wei,Very fast swift and reliable to use,5
exodusmovement.exodus,EURO BD INCOME,Good wallet,5
exodusmovement.exodus,David Barone,"Very limited amount cryptocurrencies, but I have to use it for an IRA plan.",3
exodusmovement.exodus,Daniel Breeden (DannyB),👍👍👍👍👍💯,5
exodusmovement.exodus,Faith,Very good and flexible,5
exodusmovement.exodus,King Aletheia,Best crypto wallet,5
exodusmovement.exodus,Purple Heh,Good,4
exodusmovement.exodus,Miguel,"I love this exchange and the different features that they bring. From Web3 to the UI on the app. But I must say, the app is WAYYYY too slow. I'm using one of the latest phones and I still experience alot of stutters on this app. It really takes away the experience I truly love from the other platforms you guys have made. Please fix this issue 🙏🏾🤝🏾",3
exodusmovement.exodus,Shanna Owens,The app is great for displaying data related to your crypto. Secure too.,4
exodusmovement.exodus,SUMMER SRA,Good,5
exodusmovement.exodus,Tauasa Lutelu,Very good it is easy to understand what imbdo.....,5
exodusmovement.exodus,Khan G,Good,5
exodusmovement.exodus,Dave,Very slow 5 sec from fingerprint to logged in page scrolling stuttering flipping between pages takes atleast 2 sec to load.,1
exodusmovement.exodus,Z z,"Who else have notice the $9 charge by Exodus for Bitcoin transfer fee? Are you guys serious, that you have to charge over $8 for a transaction of $5 I want to make. I was not doing a swap, I needed to send just $5 to someone BTC to BTC and I am been shown $8+ in fees",2
exodusmovement.exodus,Alphaeus Maximus,Smooth,5
exodusmovement.exodus,Ken Wilson,It works,4
exodusmovement.exodus,Ropon X,"This wallet it's too resource hungry, it's unusable with budget mobile phones, it drowns them.",1
exodusmovement.exodus,Vincent,"Good application , as wallet crypto",5
exodusmovement.exodus,Mine Victory,Excellent I love it.,5
exodusmovement.exodus,Debbie Nilson,Never used this app.,1
exodusmovement.exodus,Ight bet420,Great,5
exodusmovement.exodus,Harrison b Gery,I give them 5 🌟,5
exodusmovement.exodus,CLUTH GOD,Good app,5
exodusmovement.exodus,Tinashe Muza,Its alright,4
exodusmovement.exodus,Nicke,Bloated UI that lags on new device. . Useless but pretty.,1
exodusmovement.exodus,Francis Igbanugo,Precise💯,5
exodusmovement.exodus,Rose Mary,I love it,5
exodusmovement.exodus,Rami Sayag,"Updaye*** android upadte arrived today and issue resolved ***Team, since last update the app is showing only the front logo and will not open. I have installed last android ver available, this did not help.",5
exodusmovement.exodus,sepehr jam,ok nice,5
exodusmovement.exodus,Donald Stallworth,Awesome,5
exodusmovement.exodus,piet barnard,It's a great app,5
exodusmovement.exodus,John williem,I love this application,5
exodusmovement.exodus,Netana Taylor,Very easy to use,5
exodusmovement.exodus,Lamu,Just download the app and about to use it ..,1
exodusmovement.exodus,Prnz John,"When I started using your app it was really good but now the high charges is killing me, bye",1
exodusmovement.exodus,Crossn Guard,Work perfectly for moving bitcoin,5
exodusmovement.exodus,Jamie Fitzsimons,I love big fat slices of sol,5
exodusmovement.exodus,Adrian Lawson,the rates are nice $$$👍🏾,5
exodusmovement.exodus,H P,Great,5
exodusmovement.exodus,Cody Reed,Great app,5
exodusmovement.exodus,Kenn Ken1,"Been awhile. Exodus has been around a long time. Solid wallet. However, these api providers charge an arm and a leg for any type of usdt even using dirt cheap sidechain swaps. Think binance is high? Try 2% plus slippage.",2
exodusmovement.exodus,Jason Baker,Great wallet.,5
exodusmovement.exodus,Myat Ko Ko,This person write nothing yet.,4
exodusmovement.exodus,Dj Blizz,"Please what is wrong with exodus, i dont understand how am been charged higher fee, i was having 39 euro in one of my wallet, i sent 9 euro to my other Wallet, and was left with 14 euro, instead of 30 euro.😡",3
exodusmovement.exodus,Pedro Henrique Flosi,One of the best wallets I've used so far!,5
exodusmovement.exodus,Jay Ta-asine,Nice and clean easy to understand fantastic 👌 💯,5
exodusmovement.exodus,Ghost Scout,No working at the moment 😕 ** still freezes when you open it after the update **update 2: still the same problem 👎 *update 9 Nov 2023* the same problem with the app no change.,1
exodusmovement.exodus,Tommy,Very easy and safe,5
exodusmovement.exodus,Azhar Ikram,"This is worst app ever, I recieved $3200 from someone and its in pending, and support team is telling me that I might not recieve it",1
exodusmovement.exodus,Nima Esfandiari,I love exodus,5
exodusmovement.exodus,Barry McGuire,Great and easy to use 👍👌,5
exodusmovement.exodus,Ferrack Walfert,Is a great app to use,5
exodusmovement.exodus,Ismaaciil Mire,the wallet is good but the swap coin programme is not well you did like gambling games you make a high limit for example usdt if the person need swap must have 105. usdt calm down make unlimit exchange,1
exodusmovement.exodus,Wyatt Ford,"Amazing decentralized wallet! Very easy to use, simple but yet very efficient and secure",5
exodusmovement.exodus,Kody P,This is a good app if you are rich to pay high fees and high minimums. But is it possible to get $7.00 of bitcoin out of your wallet? I almost view this as theft if I can't get it out from my point of view 😅. Is there a fix? I don't believe crypto is supposed to have high fees or minimums from my point of view. 🤔,3
exodusmovement.exodus,Moerteza Afkhami,Amazing wallet ever after,5
exodusmovement.exodus,Alex M,1 star is too much,1
exodusmovement.exodus,Heera Bhai,nice,5
exodusmovement.exodus,mantas v,"Nice layout, but lacks low fees and simple exchange between cryptos and fiat.",4
exodusmovement.exodus,Donald Jackson,Nice,5
exodusmovement.exodus,Jayden Sanches,Money Money,5
exodusmovement.exodus,Elijah James,"$afe $3cure lost my seed though Do. Not. Do. This. repeat: do not lose ur Seed ,♌",5
exodusmovement.exodus,Geo Royalty,Perfect app,5
exodusmovement.exodus,Clement Ebo'h fejiro,Fast & reliable to use,5
exodusmovement.exodus,Major Payne,Great,5
exodusmovement.exodus,nick,Many assets,5
exodusmovement.exodus,kasra gholami,Very useful and safe wallet,5
exodusmovement.exodus,Bengali Kids TV,Yeha everything fine easy to use no issues,5
exodusmovement.exodus,Nikhil Maharaj,Amazing just needs a lower minimum to buy crypto,4
exodusmovement.exodus,Desmond Uchejim,It is really helpful,5
exodusmovement.exodus,VIMALRAJ M,Best,5
exodusmovement.exodus,ixotuckeroxi,excellent,5
exodusmovement.exodus,Nick Siles,Your crypto is absolutely not secure on this platform!,1
exodusmovement.exodus,Rami Kattan,"Since few weeks the app freezes on the starting logo screen, others say a Samsung update fixed it but I have all latest updates and it doesn't work, hope the developer fixes this issue.",2
exodusmovement.exodus,Daniel Olanrewaju,A very nice app,1
exodusmovement.exodus,Pravin Mane,Nice,5
exodusmovement.exodus,Vannavasu Jotiphongse,Easy to use so far.,5
exodusmovement.exodus,Fe RD,Bloated and slow.,2
exodusmovement.exodus,Devil Gamer 999,Very disgusting app!!,1
exodusmovement.exodus,Lukasz Borowiecki,Its pretty good,3
exodusmovement.exodus,Divine Okoye,👍🙂,4
exodusmovement.exodus,steve chouliareas,"Most unsecure crypto wallet ever. There is serious problems with their security. I already emailed your scrappy support team. Apparently you accept no accountability for the lack of security features of your wallet. This is not the first wallet I create, but is the only one that got hacked within 24 hours. Your lack of support is pathetic. STAY AWAY AT ALL COSTS. ZERO CUSTOMER SERVICE.",1
exodusmovement.exodus,Rahimullah Ahmadi,"Simple, yet very useful",5
exodusmovement.exodus,Soukaina Bakka,Good experience,5
exodusmovement.exodus,Larry Brown,Great app,5
exodusmovement.exodus,Jayce Bizz,safest wallet to hodl assets,4
exodusmovement.exodus,Drago Indjic,Migrated from Jaxx without problems.,4
exodusmovement.exodus,Ash Ketchum,Nice app,5
exodusmovement.exodus,Max Storm,"The app looks cool and sexy... but all that unnecessary animation and graphics takes a significant tall on its overall performance. A ""simple mode"" switch would really help.",5
exodusmovement.exodus,roozbeh mosaffa,Exellent,5
exodusmovement.exodus,Gamerlatvia,Easy to use and doesnt lag,5
exodusmovement.exodus,Adrian Josias,Awesome,5
exodusmovement.exodus,Investor “Wizzy Empire” Wizzy,Happy,5
exodusmovement.exodus,Daniel Reardon,"Dead app. Freeze on open. Force close to exit. Yes, my device is up to date.",1
exodusmovement.exodus,Raja Sekaran,Good wallet 😘😘😘,5
exodusmovement.exodus,Christopher M. Lewis,Making this such a hassle free experience. Thanks exodus!,5
exodusmovement.exodus,Ashley Golden,I love it I just wish we could purchase in smaller amounts but I love that you can receive any amount no matter how small and send it too@,5
exodusmovement.exodus,Daniel Ugwu,Best 👌,5
exodusmovement.exodus,Orji valentine,"Hello, In all honesty, I used to be a lover of blockchain crypto App until I came to know about exodus, I LOVE THE APP! but I will give you 4-star as my app is stuck on launch now😆 I just found out my app is stuck on the launch screen, I can't access my assets, I read someone saying something about Samsung update. My app has been working fine since until I updated my device on 31-10-2023, and I don't know when next another update is coming. please, how do I get my app running again? Thank you",4
